Topic 	tweet_id	claim
game of thrones	759368530303287296	0
game of thrones	778900506416586752	0
game of thrones	788364831787192320	0
game of thrones	792956105655803904	0
game of thrones	755730697193684993	0
game of thrones	786217310377873409	0
game of thrones	787853898430033920	0
game of thrones	795091023189934081	0
game of thrones	759772852803411968	0
game of thrones	765416804743204865	0
game of thrones	792639708350320640	0
game of thrones	755931755337637888	0
game of thrones	773610818009260033	0
game of thrones	777944339355930624	0
game of thrones	766856252102094852	0
game of thrones	767907512486014976	0
game of thrones	785208592865566720	0
game of thrones	789515048360312833	0
game of thrones	790683623393460225	0
game of thrones	793628322567688193	0
game of thrones	756755545982242820	0
game of thrones	770586263451729920	0
game of thrones	770620337977307136	0
game of thrones	768618388264542208	0
game of thrones	786570022000873473	0
game of thrones	755026418992553984	0
game of thrones	756264959248506880	0
game of thrones	755174649911136257	0
game of thrones	781483476277080064	0
game of thrones	787324929578598400	0
game of thrones	790457521014050816	0
game of thrones	756538826323963904	0
game of thrones	784738499450720256	0
game of thrones	791254161979502592	0
game of thrones	791187204118683648	0
game of thrones	755365926950801408	0
game of thrones	777987200931631108	0
game of thrones	785968248420442116	0
game of thrones	785601146161393665	0
game of thrones	787893249415315456	0
game of thrones	788599322707451904	0
game of thrones	767108661143625728	0
game of thrones	770535415883325440	0
game of thrones	770652873180999680	0
game of thrones	756332328159416320	0
game of thrones	786921462703595521	0
game of thrones	759236707506085889	0
game of thrones	772633255753293825	0
game of thrones	792760764339740672	0
game of thrones	784819273361297408	1
game of thrones	766652471842177024	1
game of thrones	755529441871290368	0
game of thrones	790653931911249920	0
game of thrones	792167186446049284	0
game of thrones	756178468480712704	0
game of thrones	755091346839527424	0
game of thrones	758517816387571713	0
game of thrones	756533264672841729	0
game of thrones	755204341380898818	0
game of thrones	756870880983191553	0
game of thrones	756861468943974401	0
game of thrones	757001357375184896	0
game of thrones	756841973839958016	0
game of thrones	765550082917883904	0
game of thrones	759085158897111044	0
game of thrones	759682423621820416	0
game of thrones	759174203975217152	0
game of thrones	759871842563657728	0
game of thrones	759098513582096384	0
game of thrones	756604718823141376	0
game of thrones	756948702074331136	0
game of thrones	756782624438444032	0
game of thrones	760039992207011840	0
game of thrones	766261248141000704	0
game of thrones	760132484998664192	0
game of thrones	760042999523016706	0
game of thrones	759228570556301312	0
game of thrones	765726105303080960	1
game of thrones	766227953747451904	0
game of thrones	759550584043122688	0
olympics Rio2106	767535372834377729	0
olympics Rio2107	767451113490702336	0
olympics Rio2108	767176046844051456	1
olympics Rio2109	767542683518763008	0
olympics Rio2110	766753521018503168	0
olympics Rio2111	773640241043439616	0
olympics Rio2112	756196638213959680	0
olympics Rio2113	767531560212033536	0
olympics Rio2114	767485435480342528	0
olympics Rio2115	766364826486661120	0
olympics Rio2116	767137673119166464	0
olympics Rio2117	767420625094934532	0
olympics Rio2118	766110207084793856	0
olympics Rio2119	766536994264485888	0
olympics Rio2120	767136951703052288	0
olympics Rio2121	766625401825144832	0
olympics Rio2122	766752774445010945	0
olympics Rio2123	766319687374430209	0
olympics Rio2124	766430844839989248	0
olympics Rio2125	771198849914253312	0
olympics Rio2126	766973319354744832	0
olympics Rio2127	767378099050782720	0
olympics Rio2128	767534072595943425	0
olympics Rio2129	766764459775954948	0
olympics Rio2130	766407318984593408	0
olympics Rio2131	765402351163285504	0
olympics Rio2132	766806927108149248	0
olympics Rio2133	766290461464023040	0
olympics Rio2134	765398374942113792	0
olympics Rio2135	773236409276653568	0
olympics Rio2136	756464729749676032	0
olympics Rio2137	767405496219340800	0
olympics Rio2138	767119776053358592	0
olympics Rio2139	790442618664521728	0
olympics Rio2140	755727761164144640	0
olympics Rio2141	765670623054032896	0
olympics Rio2142	766432543533072384	0
olympics Rio2143	767141263476920321	0
olympics Rio2144	766001914349846529	0
olympics Rio2145	766673162356477954	0
olympics Rio2146	766168050710315008	0
olympics Rio2147	767243021477814272	0
olympics Rio2148	767421619140689920	0
olympics Rio2149	766704141490003968	0
olympics Rio2150	766405347661590529	0
olympics Rio2151	767271244936933376	0
olympics Rio2152	766660617184739328	0
olympics Rio2153	758752672228921346	0
olympics Rio2154	765948575360647168	0
olympics Rio2155	765912919607500800	0
olympics Rio2156	766115693217587200	0
olympics Rio2157	765483854866030592	0
olympics Rio2158	765734988822315008	0
olympics Rio2159	766298346755686402	0
olympics Rio2160	765927050188316672	0
olympics Rio2161	766110177724657665	0
olympics Rio2162	766091651483701249	0
olympics Rio2163	766757560137486340	0
olympics Rio2164	772917231114194944	0
olympics Rio2165	766703373919879169	0
olympics Rio2166	767373640480456704	0
olympics Rio2167	767522001414152192	0
olympics Rio2168	767420411172704256	0
olympics Rio2169	766762773653118976	0
olympics Rio2170	766372980226191360	0
olympics Rio2171	766303589660786690	0
olympics Rio2172	767035344697065472	0
olympics Rio2173	767459149747662848	0
olympics Rio2174	766981720532852738	0
olympics Rio2175	767518826330148865	0
olympics Rio2176	767398630135324672	0
olympics Rio2177	767532365522542592	0
olympics Rio2178	766620720981876737	0
olympics Rio2179	766644087458041856	0
olympics Rio2180	766354735003598848	0
olympics Rio2181	766607496332972032	0
olympics Rio2182	765729196480094208	0
olympics Rio2183	766296060876709888	0
olympics Rio2184	759795019679006720	0
olympics Rio2185	765597818300096512	0
olympics Rio2186	765760817346273280	0
olympics Rio2187	765584379754254336	0
olympics Rio2188	766084915427434498	0
olympics Rio2189	766807422023376896	0
olympics Rio2190	765539181929963520	0
olympics Rio2191	766306911557869568	0
olympics Rio2192	765651132114989056	0
olympics Rio2193	765412228745064448	0
olympics Rio2194	765567208298782720	0
olympics Rio2195	766201475122892800	0
olympics Rio2196	767007339354296320	0
olympics Rio2197	766814409737973760	0
olympics Rio2198	766665465804394496	0
olympics Rio2199	765670883105107969	0
olympics Rio2200	765700679419715584	0
olympics Rio2201	757225769416491009	0
olympics Rio2202	773692997007532032	0
olympics Rio2203	767037844523102208	0
olympics Rio2204	767101635692814336	0
olympics Rio2205	767697306523082752	0
OscarsSoWhite	766889441642307584	0
OscarsSoWhite	766771107751862272	0
OscarsSoWhite	777904329890070529	0
OscarsSoWhite	780502478894792705	0
OscarsSoWhite	788072455222943744	1
OscarsSoWhite	766818079774953476	0
OscarsSoWhite	765858750175518720	0
OscarsSoWhite	766784873440960512	1
OscarsSoWhite	756566689085468672	1
OscarsSoWhite	766784579843817472	0
OscarsSoWhite	786360365521088512	0
OscarsSoWhite	791797043312427008	0
OscarsSoWhite	793514174592782338	0
OscarsSoWhite	771442891327700992	0
OscarsSoWhite	785480723495026688	0
OscarsSoWhite	766816599181406208	0
OscarsSoWhite	795298574141636608	0
OscarsSoWhite	755535242631471105	0
OscarsSoWhite	780745593358544896	0
OscarsSoWhite	779009923225153537	1
OscarsSoWhite	766816204904206336	1
OscarsSoWhite	766763696429404160	0
OscarsSoWhite	766819652634865664	0
OscarsSoWhite	785412297606987776	0
OscarsSoWhite	777867847804608512	0
OscarsSoWhite	771456816412815360	1
OscarsSoWhite	788900968700063744	1
OscarsSoWhite	779103091299749888	1
OscarsSoWhite	794797103126024192	0
OscarsSoWhite	793271391491502080	0
OscarsSoWhite	766819581318922240	0
OscarsSoWhite	766784776967643137	0
OscarsSoWhite	779509699729362944	1
OscarsSoWhite	772414094985031680	1
OscarsSoWhite	766811654088601600	0
OscarsSoWhite	766783107655671808	0
OscarsSoWhite	768847573419298816	0
OscarsSoWhite	785084953163948032	0
OscarsSoWhite	766778959484874754	0
OscarsSoWhite	789519599159087104	1
OscarsSoWhite	766758281578553344	1
OscarsSoWhite	756124668147355649	0
OscarsSoWhite	780720448485064704	0
OscarsSoWhite	766815902918701056	0
OscarsSoWhite	766797867394576385	0
OscarsSoWhite	766837021218316288	0
OscarsSoWhite	780557709510713344	0
OscarsSoWhite	786382565934526465	0
OscarsSoWhite	789933975439413248	0
OscarsSoWhite	793695762785837056	0
OscarsSoWhite	780488004359954432	0
OscarsSoWhite	759955669910904833	1
OscarsSoWhite	766800459466088448	0
OscarsSoWhite	766805526193635328	0
OscarsSoWhite	780816284128686080	1
OscarsSoWhite	791362152707809281	0
OscarsSoWhite	766833485424254976	0
OscarsSoWhite	766801931696091136	0
OscarsSoWhite	766782482691698688	0
pokemon go	756239931840819200	0
pokemon go	759429511255580672	0
pokemon go	771811738396168192	0
pokemon go	755175446845779968	0
pokemon go	766555822528749569	0
pokemon go	759340013205200896	0
pokemon go	757029689894506496	0
pokemon go	758571964831141889	0
pokemon go	759516522104623106	0
pokemon go	758798323033657344	0
pokemon go	756513794721972224	0
pokemon go	771213358016061442	0
pokemon go	773360304784871424	0
pokemon go	778354097653108737	0
pokemon go	768670338926321666	0
pokemon go	758770242189484032	0
pokemon go	755839094781947904	0
pokemon go	758749568443879424	0
pokemon go	766626051925606400	0
pokemon go	767885534312198144	0
pokemon go	766600865159471104	0
pokemon go	756431905097220096	0
pokemon go	771994656204656640	0
pokemon go	755545048914198528	0
pokemon go	755138939615268865	0
pokemon go	758871282955931648	0
pokemon go	755594357147701248	0
pokemon go	756369720362885120	0
pokemon go	755638619633815552	0
pokemon go	790938565769175042	0
pokemon go	755721784280965121	0
pokemon go	760159471154921472	0
pokemon go	759976989579149312	0
pokemon go	759961986553614338	0
pokemon go	755808073713852416	0
pokemon go	778348280157769729	0
pokemon go	779349108221894656	0
pokemon go	756261201118633984	0
pokemon go	771457995012136960	0
pokemon go	755087718757994496	0
pokemon go	755451117442445312	0
pokemon go	756114975127703552	0
pokemon go	768154234000781312	0
pokemon go	755462580488040449	0
pokemon go	756054736537694208	0
pokemon go	755269730575978496	0
pokemon go	768757173597921281	0
pokemon go	773468371031502853	0
pokemon go	767904052168499200	0
pokemon go	793112079267930112	1
pokemon go	755100213581320192	1
pokemon go	755101589342457856	0
pokemon go	756457171605397504	0
pokemon go	771902062741164032	0
pokemon go	755100133893611520	0
pokemon go	771890645854064640	0
pokemon go	755102130390827008	0
pokemon go	755099886425481216	0
pokemon go	756614537680478210	0
pokemon go	759503138101616640	0
pokemon go	756390507329167360	0
pokemon go	760150113687707648	0
pokemon go	757057510725607424	0
pokemon go	755238030034759680	0
pokemon go	756881798743883776	0
pokemon go	766476835362308096	0
pokemon go	755113908000661505	0
pokemon go	759611539859001344	1
pokemon go	756097287722500096	0
pokemon go	756687342409244672	0
pokemon go	755839690347995136	1
pokemon go	767887979591274496	0
pokemon go	755868618483793920	0
pokemon go	756528814524624898	0
pokemon go	770566365656801280	0
pokemon go	786109961352929281	0
pokemon go	788174561372049409	0
pokemon go	766411483945299969	1
pokemon go	782349780412358656	0
pokemon go	790399455090520064	0
pokemon go	765653254415917056	0
pokemon go	765879931389829120	0
pokemon go	786952752236605441	0
pokemon go	790824367441805312	0
pokemon go	765789363779371008	0
pokemon go	794265819026845696	0
pokemon go	770827234575691776	0
pokemon go	780490772588007424	0
pokemon go	780806775670910976	0
pokemon go	768478009103749124	0
pokemon go	770653644945371136	0
pokemon go	769211861321388033	0
pokemon go	785873754920321024	0
pokemon go	767096254392328192	0
pokemon go	786695540742422529	1
pokemon go	787881475991412736	0
pokemon go	795178684122439681	0
pokemon go	765507611408142336	0
pokemon go	771384737302663168	0
pokemon go	781153564924129280	0
president of south korea	794687958976778240	0
president of south korea	793643346577100802	0
president of south korea	793207252228374528	0
president of south korea	793883273361580032	0
president of south korea	794752513501261824	1
president of south korea	792343116531453954	0
president of south korea	791935312729559042	0
president of south korea	769308468746461184	1
president of south korea	792345507276414984	0
president of south korea	792354235648139264	0
president of south korea	794114207549706247	1
president of south korea	794938237257183232	0
president of south korea	790939157149331456	1
president of south korea	793816676189872129	0
president of south korea	794558426290540544	0
president of south korea	782258243913519104	0
president of south korea	792407134189215745	0
president of south korea	792923612407672836	0
president of south korea	792441087092662272	0
president of south korea	794723967063982081	0
president of south korea	794881098262003713	0
president of south korea	771294178085048320	0
president of south korea	772136910193995776	0
president of south korea	770072733849939968	0
president of south korea	782221749291134977	0
president of south korea	792234307913940992	0
president of south korea	792311529227988992	0
president of south korea	792556845697163264	0
president of south korea	793823013791641600	0
president of south korea	792807560202096640	0
president of south korea	793999166183645184	0
president of south korea	794419041146470400	0
president of south korea	792390185006669824	0
president of south korea	793870635898372096	0
president of south korea	794545050642300928	1
president of south korea	794853445240909824	0
president of south korea	773431301798060032	0
president of south korea	768341308377149440	0
president of south korea	781895646353686528	1
president of south korea	792522313992241152	0
president of south korea	794919769761665025	0
president of south korea	795260879919087616	0
president of south korea	772750096471470080	0
president of south korea	790454232688173056	0
president of south korea	794468206807285761	1
president of south korea	793278425360326656	0
president of south korea	793633921971982337	0
president of south korea	793692071794135041	0
president of south korea	794434086110564352	0
president of south korea	792362930419359744	0
president of south korea	794413127194460160	0
president of south korea	795092914821099522	0
president of south korea	793698430354804736	0
president of south korea	794484870747684864	0
president of south korea	793412848592515072	0
president of south korea	793741216458211328	0
president of south korea	792365212145823745	0
president of south korea	755076188637392896	0
president of south korea	765480012879241217	0
president of south korea	757304353883652097	0
president of south korea	756312296155066368	0
president of south korea	789083102136049664	0
president of south korea	790502391686701056	0
president of south korea	792386947029331968	0
president of south korea	794085145208721408	0
president of south korea	795105548064722944	0
president of south korea	793009687910191104	0
president of south korea	792961805719113728	0
president of south korea	793740801243164673	1
president of south korea	765524904536051712	0
president of south korea	765563706050809856	0
president of south korea	792246794348404736	0
president of south korea	792410821007663105	0
president of south korea	793556398667730945	0
president of south korea	794138106660356096	0
president of south korea	793696987530928128	0
president of south korea	795163072944017409	0
president of south korea	794987264493424640	0
president of south korea	756820746467418112	0
president of south korea	758593871714586624	0
president of south korea	771915262207680512	0
president of south korea	786777212196302848	0
president of south korea	792401325074030593	0
president of south korea	792199046379307008	0
president of south korea	793379134806200320	1
president of south korea	792495373977784320	0
president of south korea	794355409364647936	0
president of south korea	794803251988353024	0
president of south korea	794597080991928321	0
president of south korea	771206592628862976	0
president of south korea	780959276344942592	0
president of south korea	767565236287131653	0
president of south korea	782256562010066944	0
president of south korea	790458351498977282	0
president of south korea	792499387922518016	0
president of south korea	793861743978119168	1
president of south korea	790432900453920768	1
president of south korea	792881639995113472	0
president of south korea	794879974218067969	1
president of south korea	794996097689260032	1
trump	791058241820033024	0
trump	773277920273965056	0
trump	780626898724368388	0
trump	789946289882435584	0
trump	795332157917032448	0
trump	785285386348011520	0
trump	785306756322689024	0
trump	785296983623802880	0
trump	788404736399663104	0
trump	785327266486157313	0
trump	787844624840855552	0
trump	790578375706501124	0
trump	795400474732204033	0
trump	759024320551071745	0
trump	785297654695591936	0
trump	780589657528696837	0
trump	755523276244393985	0
trump	780661120059056128	0
trump	785289664567455745	0
trump	768125041674510336	0
trump	785294735468552192	0
trump	780589267437363200	0
trump	785074530314104833	0
trump	780231753357258752	0
trump	785296832607973376	0
trump	755435158136762368	0
trump	791690533156466688	0
trump	771295146960908288	0
trump	780416151717285888	0
trump	780282126960889857	0
trump	786313515120201728	0
trump	781331231434743808	0
trump	790543374226821120	0
trump	787612843399122944	0
trump	768466046982377473	0
trump	772850847873060864	0
trump	786314995718098945	0
trump	793222699816513536	0
trump	791539655652945920	0
trump	792449702180552704	0
trump	788939640174698496	0
trump	790186543834996736	0
trump	791099006260617216	0
trump	780573295544373248	0
trump	781467806361583616	0
trump	759054070724325377	0
trump	785262212843728896	0
trump	780599736416014336	0
trump	784956821379383297	0
trump	789008263165546496	0
trump	794722855573258240	0
trump	755232065726054400	1
trump	758881487693369346	0
trump	759061482063536128	0
trump	780577032669454336	0
trump	768314297063583745	0
trump	781337053112000512	0
trump	755588044711944192	0
trump	780596829754892288	0
trump	791187854235881472	0
trump	784715246208507904	1
trump	788905091671658496	0
trump	788933671684337664	0
trump	788365418977255424	0
trump	794703662455078912	0
trump	794935263508254724	0
trump	778117346007351296	0
trump	784714357032755200	0
trump	787465447159558144	0
trump	786732182182199296	0
trump	787715327002046464	0
trump	756560968059084800	0
trump	788464052209057796	0
trump	788906744248410112	0
trump	771282970871300097	0
trump	786014532565135360	0
trump	782000864634470400	0
trump	785285508012380160	0
trump	780891374757347328	0
trump	785306919900737536	0
trump	791382755133325312	0
trump	788930064570208258	0
trump	795048258078908416	0
trump	778324469102149632	1
trump	767848200816308224	1
trump	778407684106137601	0
trump	780652005844889600	0
trump	784794883496312832	0
trump	788214528882475009	0
trump	789035006035451904	0
trump	794988816390094848	0
trump	758818610907189248	0
trump	772841557464584197	0
trump	780749867358576640	0
trump	787454118361198592	0
trump	786908615546314753	0
trump	791953222428532736	0
trump	792941819881525248	0
trump	758612481828872193	0
trump	768193987609972736	1
